 TIME, T, P, M, OH, HO2, O3
   0.00000      2.93150E+02  1.00000E+03  2.47075E+19  0.00000      0.00000      0.00000    
   5.00000E-03  2.93150E+02  1.00000E+03  2.47075E+19  1.40424E-12  7.42222E-42  1.63751E-23
   1.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.66987E-12  5.29112E-41  9.39151E-23
   1.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.72007E-12  1.40209E-40  2.39340E-22
   2.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.72935E-12  2.59564E-40  4.45700E-22
   2.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73112E-12  4.01938E-40  7.04665E-22
   3.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73135E-12  5.60105E-40  1.00866E-21
   3.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73128E-12  7.28464E-40  1.35118E-21
   4.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73128E-12  9.02511E-40  1.72662E-21
   4.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73130E-12  1.07873E-39  2.13021E-21
   5.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73131E-12  1.25417E-39  2.55779E-21
   5.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  1.42660E-39  3.00584E-21
   6.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  1.59428E-39  3.47131E-21
   6.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  1.75598E-39  3.95162E-21
   7.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73131E-12  1.91071E-39  4.44447E-21
   7.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.05833E-39  4.94837E-21
   8.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.19823E-39  5.46154E-21
   8.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.33056E-39  5.98284E-21
   9.00000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.45530E-39  6.51106E-21
   9.50000E-02  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.57240E-39  7.04514E-21
   1.00000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.68213E-39  7.58426E-21
   1.05000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.78451E-39  8.12761E-21
   1.10000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.87991E-39  8.67463E-21
   1.15000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  2.96860E-39  9.22475E-21
   1.20000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.05077E-39  9.77745E-21
   1.25000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.12696E-39  1.03326E-20
   1.30000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.19741E-39  1.08896E-20
   1.35000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.26241E-39  1.14483E-20
   1.40000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.32256E-39  1.20086E-20
   1.45000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.37797E-39  1.25701E-20
   1.50000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.42900E-39  1.31326E-20
   1.55000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.47615E-39  1.36962E-20
   1.60000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.51951E-39  1.42605E-20
   1.65000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.55941E-39  1.48256E-20
   1.70000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.59619E-39  1.53913E-20
   1.75000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.62999E-39  1.59575E-20
   1.80000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.66103E-39  1.65240E-20
   1.85000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.68958E-39  1.70910E-20
   1.90000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.71586E-39  1.76585E-20
   1.95000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.73994E-39  1.82261E-20
   2.00000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.76197E-39  1.87940E-20
   2.05000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.78212E-39  1.93622E-20
   2.10000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.80061E-39  1.99307E-20
   2.15000E-01  2.93150E+02  1.00000E+03  2.47075E+19  1.73132E-12  3.81762E-39  2.04993E-20
   2.20000E-01  1.17315E+03  1.00000E+03  6.17397E+18  6.10967E+10  2.69079E-01  1.46875E+01
   2.25000E-01  1.17315E+03  1.00000E+03  6.17397E+18  5.91303E+10  4.21862E-01  9.08226E+01
   2.30000E-01  1.17315E+03  1.00000E+03  6.17397E+18  5.72321E+10  4.46901E-01  1.32333E+02
   2.35000E-01  1.17315E+03  1.00000E+03  6.17397E+18  5.53995E+10  4.71188E-01  1.51003E+02
   2.40000E-01  1.17315E+03  1.00000E+03  6.17397E+18  5.36300E+10  4.96588E-01  1.59337E+02
   2.45000E-01  1.17315E+03  1.00000E+03  6.17397E+18  5.19211E+10  5.21838E-01  1.63121E+02
   2.50000E-01  1.17315E+03  1.00000E+03  6.17397E+18  5.02705E+10  5.46358E-01  1.64902E+02
   2.55000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.86759E+10  5.69937E-01  1.65795E+02
   2.60000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.71352E+10  5.92519E-01  1.66291E+02
   2.65000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.56465E+10  6.14114E-01  1.66604E+02
   2.70000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.42076E+10  6.34756E-01  1.66831E+02
   2.75000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.28169E+10  6.54488E-01  1.67013E+02
   2.80000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.14725E+10  6.73355E-01  1.67169E+02
   2.85000E-01  1.17315E+03  1.00000E+03  6.17397E+18  4.01727E+10  6.91401E-01  1.67308E+02
   2.90000E-01  1.17315E+03  1.00000E+03  6.17397E+18  3.89159E+10  7.08667E-01  1.67433E+02
   2.95000E-01  1.17315E+03  1.00000E+03  6.17397E+18  3.77005E+10  7.25193E-01  1.67548E+02
